Config ID,MASE,WQL,RMSE[mean],MAE
101,6.058249491556049,0.44107615038813924,21200.739436664113,4040.366677095177
102,6.3226001624038775,0.4390827236357056,13604.318255148562,3451.2410387157743
103,1.3734153636597397,0.2247179712338336,19547.300541579043,3250.970848533097
106,5.932761002314376,0.4081291108004003,18328.248514645133,3594.578883750594
105,7.308093754582777,0.47106765106008536,11101.271256697559,3300.403279399317
104,1.2993787862809254,0.20205676587337282,21588.82788934764,2918.250197394526
109,6.071580894309955,0.44731889185057566,22920.070826113733,4442.460686963492
107,1.3312928991627058,0.21052279580661656,22983.777904750496,3262.6336913116993
108,1.5268478080742418,0.22223330760620685,24020.224773057973,3196.84819016922
110,6.193583472328192,0.3742729458155994,26356.605537840787,4390.371691428216
111,1.7189792013011,0.26983774124044074,41614.59752356368,4993.480041305699
112,1.2941874988445088,0.20230985765151477,19385.02441601617,2773.8692958804513
113,5.667462038675185,0.3879087335669407,24614.548836229962,4612.9746272001985
114,6.777723697131339,0.4587655583943988,16770.881539480535,3668.509944097068
115,1.3469111737841715,0.22172642584076602,18013.84379961427,2757.5755969965207
116,1.673929637940583,0.25270127218876437,28221.772268817647,3862.0410290645546
117,1.323149019180793,0.21034275242039008,22254.606112027108,3162.2516402310002
118,1.2779354718984282,0.20372805535444086,14775.903388454108,2337.530263605588
119,5.524482640494101,0.35003237831417894,21946.771422133996,4242.5830123214255
121,1.3201655136986659,0.2114787712236917,20319.774451803078,2887.523246842319
122,1.7234207292425867,0.2485659575104852,21910.026306639116,3412.905601809504
123,1.3358907093562005,0.2175232088719511,17832.02254380418,2851.51684503025
120,1.339030368041794,0.21394507045152059,16989.773044721038,2635.3166615881705
124,1.345982155501795,0.20416437441344806,19048.062341260116,2775.042379234334
125,5.642207521735878,0.35903903378470614,40784.963516343254,5344.174098777499
127,1.3317333339672939,0.20299187692828366,19804.734324423793,2950.0407043745604
126,1.2136376288660198,0.19429305096452235,14946.021711319674,2465.6529908907623
129,5.869070641707106,0.39952244113985463,29536.469545114967,5226.243848974698
128,5.855233084650867,0.4068287675215714,14017.560873805138,3430.042540870472
130,6.446380818447765,0.40848431059151075,34748.40230925607,5041.321333205355
132,1.4075315471652312,0.22267777882119033,23421.538624190915,3284.3776802630155
131,1.7386401269598653,0.24352879118237727,41678.746570982155,4814.0258781368575
133,1.2352503704128661,0.1997056068584144,23290.590672303653,3189.3041098285953
135,1.3301910772833287,0.21192008450626418,18058.46380879458,2987.0899443253784
134,1.4289077815530886,0.2122026435707817,17649.732992774992,2673.7554419328935
137,1.421530342239706,0.23005967030474836,16979.461567237493,2767.926488384743
136,1.4562293223002085,0.22342100223672143,14387.290129077028,2506.264241054921
139,5.620174703446404,0.35713934282295645,34452.992465519535,5109.683560108951
140,1.390515273646986,0.22370163081654315,22326.881952231397,3182.100547563874
138,6.537194169631205,0.35466989419323824,27294.439025609656,3567.67342664648
141,1.2775309863717326,0.199343687996853,19651.567608149446,2809.7817689384924
143,1.327378625839001,0.1999948698666089,22010.329923440502,2763.423197652004
142,2.031763608671558,0.2734038589303352,51399.168796241356,5758.818198895548
144,5.894606244829334,0.4570434156940076,18520.51078602003,4217.829756094519
145,1.2835802907982363,0.2066304352665573,17231.587415412258,2644.323264679711
146,1.3332664791713202,0.20185561112078237,25165.045202097645,3244.541421896195
149,6.1396793340876785,0.42023488040631046,30098.73500474503,4680.856437439031
148,1.3271876022825615,0.20510138607540818,14099.134747584183,2557.069005140125
147,1.2027713004890934,0.18873541025975119,17312.013797726348,2503.794514705848
150,1.4070241463274902,0.22724207185334722,13341.76848459764,2591.3798904645523
