Config ID,MASE,WQL,RMSE[mean],MAE
101,13.091482373835008,0.4436867719313778,3044666.7465573675,401361.96393461036
102,13.441954714160774,0.457856204084367,3250832.6549254176,401439.3211336495
103,3.530825577481526,0.18524709002274728,264136.84415152046,38213.60164359472
105,13.971200054103054,0.49418863665159585,2804390.3237788766,401213.21063111315
104,3.48164895090651,0.1711010641538223,170168.59434695667,30471.272067344515
106,12.96051018891956,0.41965108456929595,2868036.4678520206,382660.89228107594
109,13.138255987026545,0.43939760277054707,4993403.952153359,951572.6712095292
108,4.038066005382845,0.18782273315073592,247979.06219285223,34084.45809068669
107,3.9568301190424138,0.1839801129491155,222427.65790657868,46300.25993984846
110,12.578961247910366,0.4117769238087978,2516560.4200893245,315261.9438598756
111,4.463490384964738,0.20791941740276057,243578.78472003873,40012.18977182481
112,3.6352209836895373,0.17790003880080998,323162.9138489172,37766.00676224326
114,12.936756729004738,0.44716538136689993,2115297.1237949794,283609.49130561465
113,12.021448077718015,0.40039796560343177,2702982.6877237167,307012.58943949576
115,3.7938169608443464,0.1853822802299072,258165.5518968592,32806.52006468934
116,4.851469774783794,0.19996510147653132,291273.5834607584,46474.24344541713
117,3.533922414705052,0.1791570226865162,254961.43243963917,35035.49368029713
118,3.562922965556328,0.1791744436154456,397561.9797124088,33885.30327495096
119,12.316398381956597,0.3840205734593971,1764898.7966810549,219717.92298035085
121,3.8668054026499727,0.18138362405373748,230909.49135366047,36624.97804256771
123,3.5583402191399425,0.17962560713974704,200012.41878371467,30533.517277766034
120,3.630792551726142,0.1815758406756643,197966.30766372688,32129.236737970034
122,4.749917889973522,0.19456928417473363,340412.45672229456,53856.91914147293
124,3.7028855405473085,0.18013320724059076,250431.09875724968,38476.44090745855
125,12.361851965289336,0.3874735729915687,2660423.1801519906,323812.01808837283
127,3.869019670197482,0.1813770238667369,347929.2912689868,37363.98637336183
126,3.204051998348572,0.1672366483938294,378060.97673348885,33209.255254428084
128,12.759718778529718,0.4245957771760487,3264903.4652616447,413399.56839019223
129,11.729430074930837,0.4052561079637317,5960259.7556633465,960559.2297268629
130,12.875509558750666,0.4232911443936959,1838492.6398740215,248021.60279422396
132,3.666736010522832,0.1849039433425077,326307.1464818548,37516.147097582616
133,3.2452991103738533,0.1686558645835923,224608.49709172721,32257.292813355074
135,3.727658684532347,0.1805843633376594,182582.0709883297,31584.543797951213
131,4.810147404751535,0.19184001495480393,359133.577508007,39735.38134212551
134,3.7663251126998554,0.18004644857087093,1914563.289827322,36541.410934907915
137,3.9317695345240615,0.18721079513011052,2964563.5462621083,31283.903948350697
136,4.3151054996770215,0.19192601723720543,439985.0900862139,71280.99348127424
140,3.759152986005852,0.18147216928127918,195591.33986550686,31886.69388593039
139,12.172808855686416,0.3722786409425136,1425751.2496109968,187635.96083658512
138,12.897511971584699,0.41572338794740815,3716095.163014835,626739.882597652
141,3.611859010297327,0.17548587001111005,2307918.681456718,41806.292406361616
142,6.103041306775061,0.22413459365057356,715961.6487197145,61205.86596859275
143,3.647558978450281,0.17716301891282052,398193.73836792435,34595.926172279156
145,3.4821281135224305,0.18060806025794846,253135.37053294145,38523.61299473085
144,12.638549050153506,0.4278266840646288,1704197.9502487709,229593.03536899437
146,3.5782273853808624,0.17589391746852676,192551.7847602958,36510.317166344634
149,12.860033047266642,0.4334997996850614,2082332.0825194344,261145.85920941795
148,3.4759385838372387,0.17543125481006025,194039.8021978578,35158.76253930025
150,3.8426114570955017,0.1897138130041696,193467.38011384822,34853.78258607184
147,3.2097349349959052,0.16151000962934023,208004.99875604507,37660.45737633933
