Config ID,MASE,WQL,RMSE[mean],MAE
51,5.885500527781855,0.4284972464198205,14343.156705180922,3645.970402296517
52,6.2305941963471865,0.44743234544472993,29827.614567643515,4666.078289280959
53,1.3151403339666,0.21729892992355135,20004.769082179086,2705.537287934266
57,1.278205993255142,0.2095432415343269,19031.390159330836,2811.034348369163
54,1.3440516827425992,0.2123767356248961,16446.34638881507,2761.281785489098
55,6.051355036899988,0.45511881074967164,44428.963036377965,5369.704356065545
58,1.3912062120238113,0.2168353562240338,20904.41631167766,3254.6408259159425
56,6.149732680199739,0.4402709056876989,19798.83609334734,4521.676032079078
60,5.926883439693927,0.4157870129632239,31696.688607738193,5352.755564625171
59,5.684626143791599,0.4311037779583173,46296.27308583341,6287.281125472584
62,1.4266698290084934,0.2186002945716868,31158.561820304636,3699.501393423864
61,1.8402008825876037,0.272156198108408,29860.343722780144,4197.120421103094
63,1.5023097854637242,0.2128090890839407,13941.078457387439,2649.9071959459234
64,6.198282201615664,0.47590459105705857,24804.636244170408,4287.379504693799
65,1.381558216468304,0.2222782311106756,19787.00308034786,3138.562987323664
66,1.7211143212221258,0.2593488195389899,50158.078385135515,5529.718653546418
67,1.4048108184221388,0.22225587673750685,26787.295715449145,3338.6951968384124
69,5.768432027779296,0.4026314862252079,23989.335686891867,4055.963661931787
68,1.3575002128383398,0.2158978965951991,18213.661317990955,2900.94493070982
70,1.3455952005043073,0.21943500746828698,18114.535818951896,2928.050870836583
71,1.3578840308368094,0.21052122928010722,23250.822431057302,3024.279965037675
72,1.7805569185857233,0.25019118879234903,15494.104938687185,2930.339924540806
74,1.4048146957511902,0.20707607910922246,20935.00764581995,2952.550817756385
75,5.635476384005476,0.3670020799068243,42166.682297091305,5423.705965623821
73,1.37424832761355,0.22303374097697554,21511.35153441299,3190.703590676224
77,1.3431075274119428,0.20766389685745243,20888.33466677802,2777.9481261349006
76,1.210323764216137,0.19344425720304761,17787.52506592724,2733.5183529807596
78,6.897459277234433,0.4706376508268256,11026.072914087512,3182.454021297436
80,5.722254410189813,0.3930989455955694,26554.460862926615,4670.047625657736
81,1.6838850336112747,0.23989615732742417,35495.95701494666,3869.419429461987
82,1.4025029174602957,0.22052551552126742,22329.070650290556,3122.6124901413714
83,1.2496051661541903,0.20067958556008855,13394.238444212006,2417.0230668037343
84,1.4113985521158916,0.21135925205536696,33014.70735788592,3846.9569108816127
85,1.3082951813644343,0.21489890104757403,16894.189705614892,2732.502602345364
86,1.7093147625433351,0.23930017490564304,12617.604030841982,2547.0325914322416
87,1.4079594526489063,0.2299252744511678,16611.387966356226,2715.492294541775
91,1.3230413849574592,0.2035465354796931,16313.23684859164,2740.832041562129
90,1.3604676326975,0.22210854313543263,15465.387374874274,2719.481759933076
89,5.4867335407299604,0.3545263732397454,43744.07921898031,6269.618413476454
92,1.8414856726415971,0.268788946250145,46739.041533977324,4756.883167677316
94,5.927693697432089,0.44429138346160213,33632.66935082748,4892.8622370773455
93,1.3353277083870259,0.20605973780947526,19610.35800809495,2810.497050831239
95,1.289862991313229,0.20420610213400728,13448.868654249713,2407.5920650092667
96,1.3168302578555864,0.20085122828564642,21197.626060573813,2812.5006315066344
97,1.214241120948164,0.18979802174641416,18703.669819882605,2796.778373638513
98,1.3479774474817872,0.20931221793091576,23613.04769800625,3281.4208723201236
99,6.83791174520467,0.4320005491421746,19029.20281498258,3400.091027984369
100,1.5275157530203236,0.2390149483098583,23488.70881995864,3347.409900102327
79, 5.7683, 0.4149, 29369.8848, 4685.7875
88, 5.9557, 0.3414, 17475.6325, 3651.2467


