Config ID,MASE,WQL,RMSE[mean],MAE
1,5.844896000223258,0.45917478230675984,32463.640614905595,4947.861359270089
2,5.843185828599433,0.4321241471012674,32314.78954991324,4667.245074928402
3,1.44309042454081,0.23369640772567493,25212.73248292871,3843.1044557908253
4,1.3408250670559936,0.21168232242670101,20685.043800158786,3072.9705808272715
5,5.993301037851848,0.437413374380273,12426.813754399667,3509.4925830473726
6,6.132422885154927,0.3995722617960424,31418.92504837167,4689.916521002034
10,6.083409565849493,0.379604052087061,39287.83171588016,4929.907546491215
8,1.5440829697312275,0.23450481794817726,21501.275246292684,2965.8437681119367
9,5.877100144149172,0.4200602706027196,21995.631757071245,4152.820279350004
7,1.31857910174654,0.21200757026889092,22309.56111325466,3158.2856911307636
12,1.388945175821619,0.217780648125853,21701.638882536663,2976.3306110051035
11,1.7244227946089659,0.2679931551040522,36406.22371509612,4688.23481645314
13,2.0361324951544235,0.2402586427967116,27406.38446770295,3768.0702129587185
14,5.989294621396946,0.4506748989875019,11684.225497104546,3293.044012196519
15,1.4458543604493121,0.2346684378391369,16531.75352302637,2812.0363514334736
16,1.732374736479921,0.2603142074398205,37144.4016242283,4546.94050055341
17,1.41026553114976,0.2201886211592897,15066.172849416778,2564.756843582184
18,1.367399781317404,0.22018764910371325,23852.892379998106,3408.1417560895748
21,1.4379903289632783,0.22437211067222682,20742.99920612217,3197.183131791574
22,1.7586209117554625,0.25618764897944996,27610.389337548087,3471.3972944072243
19,5.6611926117241165,0.3820730981143951,27963.535229209323,4866.974506238446
20,1.4461484524282677,0.2307008681316122,20389.29068936943,3222.7557508707414
23,1.4427243359479769,0.23358635764982819,17661.4869673467,3069.550581392582
24,1.4876578893024173,0.22536918836459927,21610.999518330103,2970.1329705223334
25,5.647346990218545,0.36008325208492703,43618.5161103534,5726.23411953407
26,1.2238470542047535,0.19752261345112784,18788.630567309392,2586.715355450847
29,6.296227838040129,0.43322251529075,39102.19020942463,5575.721154534431
27,1.3317898774527839,0.20623637243447426,27849.700979596088,3343.9157593720142
28,6.578609759357069,0.4559305384133107,11545.833465725935,3341.149953439346
30,5.642441845204634,0.40144167880956405,27451.60164942196,4862.299019908038
31,1.888015588684857,0.24771611905705207,41983.83732795865,4514.6382976180885
32,1.4435195274938453,0.22706451213320122,20258.630293028007,3154.419530389576
33,1.2565889112068054,0.20407293500217621,16833.112984271178,2472.7843311865204
34,1.42547448085601,0.21421067296021404,17929.609538173187,3004.511694978374
35,1.4088174253098664,0.22815655598299014,19733.01837789971,3166.0805144138862
36,1.498099665572642,0.2445958974333689,24588.15132592886,3508.6274576427086
38,5.750052968795108,0.33967678626537035,31758.750178022765,4581.0337442397895
37,1.5184602384072319,0.23745567382101151,21849.744772249098,3317.4468968252863
39,5.532417126718504,0.3583939706618165,40690.466199178954,6096.121582044719
40,1.3625053072130977,0.22636271666671967,23393.81681850521,3188.2310080101524
41,1.3942733855054428,0.2155521897724006,31029.903303790477,3498.6622518533245
44,5.7169366487456434,0.43459622763863826,33159.427334975786,5412.4918035356295
43,1.3476698990052012,0.2051536059333894,17293.877386329757,2656.6846627980226
42,2.1823274740540937,0.2921838896423808,52519.8733722784,6105.214974780226
45,1.3751022189757356,0.21815633540713675,20855.043095893976,2913.587147381458
47,1.2525292555127139,0.1977053093589866,20004.32176499734,2851.7317789907197
46,1.346620286017201,0.20815967746072514,14682.771188055998,2555.275711025421
48,1.354322409203846,0.21114672041006122,25270.891597370683,3193.6902304286373
49,5.879793451468962,0.3993938764401229,16159.781963604359,3661.227699891991
50,1.6671318841940619,0.25537319103386735,29049.410058122594,3937.6177476128328
