Config ID,MASE,WQL,RMSE[mean],MAE
1,5.676064115346272,0.3799980927836641,13296.254522798836,3395.793319415347
2,4.3410590035660155,0.32247128536382136,76661.85944007464,7980.561945589381
3,1.512642385507825,0.22116804140179613,22905.75739839238,3055.69005937217
4,2.006240815829988,0.28639373622008885,34566.27892070498,4328.773140621205
5,15.070029822428642,0.6400243881460048,68479.86424125399,12351.712109831837
6,6.253756124067034,0.3652232800375071,40691.07815204525,5143.031107125605
7,3.6705787155946976,0.3261008140754617,47612.230986210416,5352.067782167907
8,9.59979926839435,0.4804108236880787,16653.756449169985,4178.560803834849
9,1.700111076897296,0.24127023368360187,16920.83308335859,3006.366192057557
10,1.9592600738272365,0.27049704686783205,22917.17945215003,3280.606629549549
11,2.2529123833347224,0.28110285902092075,49332.97103381933,5970.620951241255
12,2.024519209793375,0.2558207519635464,26980.827899756558,3130.6757123037223
13,7.689978863848802,0.42787750936451474,29262.61162884207,5427.009805969674
14,5.867494489533198,0.39813398745196715,33223.76357518538,4655.5628361795425
15,1.6273758234501716,0.2465079953735548,33134.28687459835,4311.042181637983
16,1.668760663710394,0.25064348994259145,22737.84427597663,3277.3090409999973
17,4.184888453399302,0.3268263283970755,39394.89870696645,5230.467409423964
18,1.5422254372118764,0.21968547691027793,19482.072444998157,2876.974664488524
19,1.4019189752465178,0.2108474760104678,32827.729826000264,3218.4093238403625
20,3.1892986060072204,0.33528716045895224,24184.50648393148,3374.330712340398
21,6.1627624670333745,0.4125552436387331,21484.004001422592,4236.974725986802
22,2.1603709575086536,0.2693807866242928,23050.699312604567,3281.061978565233
23,2.0556069426412535,0.28787718256014283,37947.90814896689,4646.966350366971
24,2.0085218459803422,0.25680076428198173,42248.56248075078,4440.319105980129
25,7.322518397899995,0.3853520887387196,14862.846017832419,3606.96083861377
26,1.6527309334737,0.254722578307304,19515.768279512635,3236.7983052966274
27,5.72437251396929,0.37488632626805707,22826.86822290367,4334.0994442511055
28,6.1013010147132425,0.3534649862938531,33914.81717717634,4925.929334729446
29,7.479526900891186,0.44068007432515977,15348.2192675838,3229.2064499627254
30,6.073235561410606,0.41434820518325455,25450.985352936557,4163.032130853376
31,5.298817630962534,0.3697514677963202,22322.401556962603,4558.23832728982
32,7.003420339044376,0.4272043192348642,19695.31634103096,5774.231521046621
33,3.39855041432405,0.31781531443320066,20197.838044686316,2630.4674538770078
34,5.83730608566477,0.3730015767086961,33801.36247585699,4480.645670858222
35,1.4782808977648056,0.225394484617108,10503.622846982784,2076.9434550474953
36,5.762431077422522,0.35263970541992296,31546.984543062474,4648.134125452222
37,5.471656197514763,0.38725662850505066,15768.84905948704,3937.083149429009
38,1.9256449113357645,0.25982641318981137,22087.323580867072,3616.282179708361
39,2.5840356524962558,0.30538887271417986,40335.22767010338,4899.217576692004
40,20.616387638839107,0.6219029307946593,66412.94978450456,23704.120964884383
41,1.6111822390162478,0.22798134055755137,12061.522182948083,2704.4906288354146
42,5.880685962671922,0.37501418479682785,21959.393238969693,3876.915025813208
43,3.6780232171654896,0.3789339482695908,89630.97789959064,8332.428718653313
44,4.091805719993801,0.32677837299526463,19205.280694806966,3642.3808777320355
45,8.75999429657445,0.4459544474239114,23730.195196819877,5163.99649512025
46,5.58318482830379,0.36745678658835296,19316.432689204757,3324.254166715696
47,2.7984210090410957,0.2533775312951167,45583.3350335644,5923.864170537751
48,5.789283651176415,0.3668257523045247,34929.1589491734,5348.360523477231
49,5.608404865667281,0.34819767449862443,15596.226338382306,3733.8865532924633
50,5.665182043802301,0.41980042133747575,57907.20505283495,7793.927196470633
