Config ID,MASE,WQL,RMSE[mean],MAE
10,3.742998776704743,0.18107335174858613,169890.43013074284,28779.024677122565
9,3.795242973579301,0.17634227005088443,196463.2451415317,35137.53048527122
3,3.598568507271895,0.1737577771727317,197280.0315176677,35741.804939104324
5,12.753567543203557,0.4205185383919606,2717576.1141252923,283764.58655642293
6,12.316330226367116,0.41730355633593147,7303494.0250304695,1019647.1622151172
7,4.364805521200124,0.2069182052094236,219622.08186845444,37050.04475133129
4,4.056734058477314,0.18989244527670004,204497.1843179881,38701.347990347975
2,3.9123453423203682,0.19995572956361474,221098.40409165638,34075.50011638419
17,12.163030520284455,0.405996255477183,2897210.2536624796,487542.6148115599
15,3.6867045670831806,0.1802486215847553,258170.84200693108,39365.09753366668
11,3.9182673097057936,0.1870480549769216,240438.15719525682,33732.34729387486
19,3.3938075740143807,0.16984753590940713,450177.6192527626,53999.54435725866
20,4.022654814234336,0.19490156171803347,225341.80410724875,36100.86985085796
16,3.6148296661334682,0.18000647837796482,199019.6014070858,30589.05758427232
1,4.641803229604613,0.21071313459601834,211911.97467348498,36764.81348512847
18,3.410159309600505,0.1665121811932109,202525.01850693824,38061.76459227264
8,13.123605933660285,0.4316529813596739,1799801.2481152087,244638.41939360072
23,3.686837204661051,0.18268810139873481,211525.0153889172,38280.06815298007
13,12.630450791907727,0.41906828680158775,1927376.2142673642,273730.59933341545
12,3.6620774621909025,0.17566111394174733,230062.06298277865,43366.980629697144
14,12.192267787827152,0.38121104139076595,1934458.56236076,258106.91282394747
22,3.706786196492931,0.18688566459995634,196806.9529535806,34302.02438790315
21,13.431798980850978,0.47628493675472927,2995887.0623889444,379637.41242404695
29,13.506655797738173,0.4447498471056204,2049997.2271252836,271204.32107451657
26,3.6925673114865862,0.18253375428913363,250058.35028162188,30838.123088772543
41,3.5933135047469698,0.17523195510215508,363775.0666851345,47469.20101193771
45,14.494870016384064,0.5019805578655203,3704579.0033052857,402114.47304409876
44,4.268552496148716,0.2043870910171346,237743.09346212295,39901.39383123828
28,12.817897835897119,0.41407317687338613,5682484.797163254,964074.8629508796
42,4.901339005105366,0.2203033788612768,223647.37284596564,38517.43234821744
40,14.174537949275866,0.5078200080910299,4459212.286678321,920151.7670752429
43,3.939815502281795,0.1998488209081384,237716.72798252638,42198.65184490132
31,5.381747266311614,0.21453375920558831,714910.5814726028,104536.64812813298
33,4.534540092496364,0.20053754167982799,344864.76291926624,37157.4002624082
34,12.486506404401542,0.4123443233618919,2618058.2188578527,358570.509165205
24,3.7924393202400557,0.18273890936706447,230670.44497856274,38846.62065035449
32,14.552444886380927,0.5473423235926879,13704215.21324466,1767978.5342649904
25,13.274599869837832,0.47623935358188124,2621525.4213531544,320611.1001373886
37,4.752830248429502,0.21316211668501703,413427.47044869565,67625.05273038865
27,4.908343305277119,0.21161262898419889,298234.45290023286,35494.353241734054
49,4.573242861546018,0.2061989133563303,538243.928007726,85538.45304585586
47,10.248495762805343,0.32512151620651913,4603809.815843765,568054.9903699266
48,12.526144778283753,0.4153754262682405,2434367.6378430612,336996.58117707085
30,13.342869898512733,0.4232991242191968,2836253.532547722,389505.5680284359
36,12.454376889629707,0.38841888401742936,1550897.6570862506,182910.4529552899
35,3.5324983738341302,0.1761728769360659,279520.64113614033,46858.63990495937
46,4.2222180775943725,0.20232411469156344,258478.1499057158,39789.21415577127
50,13.23499568917357,0.4402308393609356,2647067.0854559583,369670.5242200851
38,3.7159164038205934,0.18825354222924803,206179.20867946168,35484.483591297794
39,3.716884619430317,0.1887531738166286,186457.2087811332,34940.190784351566
