Config ID,MASE,WQL,RMSE[mean],MAE
51,1.6443352320428548,0.26299055643621233,41199.78345095107,4905.9722648280485
52,1.532964327636112,0.23783712167012094,32984.81548627552,3964.9143884054847
53,1.24313705079857,0.19477382353393813,24363.61333030078,3030.933547621943
54,1.3421512206018764,0.22719288838216736,21723.088743725813,3114.2502141127193
55,4.716702906863054,0.35754523366885593,44966.12987430264,5587.781255929152
56, 4.4328,0.3626, 28717.7840, 4300.0641
57,1.6550769113926525,0.2615631058293696,39726.52974679986,4789.985405567778
59,1.2821727423089422,0.20983873716729873,17745.96868198246,2604.6792462886515
58,4.947507555650807,0.4771860108039589,24639.00269702639,3626.3917596719953
60,1.3160266728864751,0.21754077059947788,20177.740957193775,2871.9338772987217
61,1.3559309636990107,0.20361504144039966,17823.583850321866,2734.7085493417876
63,4.568681197551364,0.36053348426380744,31557.903405969962,4542.231858973125
62,1.2831188480492262,0.20197717481457061,19069.57179512292,2521.8098612797753
64,4.401088240355908,0.3411123811044855,37008.35671496426,5059.619689623879
65,1.2315577002230422,0.20713805726736767,20103.27649731671,2787.1361133839046
66,1.2462746330575853,0.20940683575846072,20860.746961700017,3005.392200219577
67,4.609095852356719,0.3252964215732507,39381.58304749762,5213.352931925911
68,1.2247773727903009,0.1962569621819536,17407.427337081586,2502.0222061099635
69,1.2287350342095997,0.19519006637474237,17686.505638365084,2704.0793030414584
70,1.4099119852408337,0.23294304891146378,17269.26189138997,2798.3341583362426
71,4.821962803468324,0.4673084168622713,36744.44900654464,4846.627193333932
72,1.2783242277040296,0.2140274050598489,18803.896934427677,2909.0346158202074
74,1.2672010390899486,0.19845094581834957,17776.842282152236,2586.792382202324
73,1.3316334263553193,0.22718482675352156,16335.130051191123,2733.459816764218
75,4.526938402241803,0.40740010703897617,14418.238414444082,3704.764876475076
76,1.3273910433657778,0.22147880501098668,17617.194964425908,2670.5935095827704
77,1.6205513880956253,0.25070430107713965,34211.852775360094,4332.6071900463085
78,4.772687831021713,0.3403183015308089,43470.94702930224,5420.6631213866685
79,4.707440962660388,0.4432268967630584,22967.77398270516,4264.835934725918
80,5.138022658069571,0.3831310452020686,37121.34287375367,4880.037211626997
81,1.6144436386620027,0.25280913634447955,34445.18131258947,4306.02271514534
83,1.3901630540276477,0.2202751492596407,17935.67717049353,2989.386207708279
82,4.706777379343678,0.44146022435554194,13159.225219205251,3167.956170325912
84,3.5026551483213586,0.31647418912847064,46176.17575445934,5773.771328955856
87,1.6441148728892694,0.25728850219401367,37300.434794601446,4536.035993590946
85,1.2360627078571014,0.20746434143435033,16447.926885465728,2506.6727346539587
88,1.268780121393331,0.2128910940839999,16410.578330640612,2750.578195414836
86,4.391335490475679,0.3583301431742149,24473.6254872123,4634.951287250675
89,1.3954931536533173,0.2288224640310631,27981.571145592196,3444.589520635142
90,5.000171428923848,0.44541031054359426,10906.110420942257,3139.108024138097
91,1.25865663147819,0.2001208140290868,18391.352796287865,2674.095070457109
92,1.7519326569473277,0.2655850805352669,30630.07254025786,4140.7320838819705
93,1.404483454313752,0.23119835036283393,21293.442582385287,3306.7658540260186
94,1.6518381679730834,0.24269356749556087,22329.3298296371,3399.852423403666
95,4.674630657026214,0.40436890430940176,18917.201350338248,4032.970265054483
96,1.485386449406766,0.23414951992613195,24756.60171463901,3617.8097049513513
97,4.341412422345266,0.3187197067291795,30911.135182975162,4413.8119492665965
98,4.424514582624729,0.3633933425494092,35631.65590574005,5006.302134273256
99,1.458828031682775,0.23342638246240127,22374.732442748103,3081.975362696779
100,5.258333043591342,0.4266763385606473,16370.829770305336,3700.736970592581
