Config ID,MASE,WQL,RMSE[mean],MAE
151,3.8382255605600393,0.1980784260663517,264448.2238898558,32008.35528420838
152,3.894427304778831,0.1888931357014218,368942.97438380675,39988.78882030329
153,3.344453078664112,0.16839758657814505,285082.90981753636,41927.1545335241
155,12.528880356339359,0.4062307732462997,2626593.5451699686,343953.4900861119
156,20.936142667423454,0.6151281762367766,5913815.974939755,1247152.2989944923
154,3.524802611422027,0.17962123646684866,180062.85850129675,29386.42136582013
157,3.825198096915123,0.1924048795655798,179490.5913889691,32979.26276404359
159,4.490890062346987,0.20927054688700478,379963.65263100376,53064.398388183414
158,12.69120017348131,0.4417751715857432,2533489.846308932,323658.978021765
162,3.4848824217279666,0.1761067878680985,1391325.2288217822,33929.87442972394
160,3.500520120270097,0.17842094314825158,192480.7169090053,33468.194295767804
161,4.089154196593357,0.18270171566343918,626241.695813291,40021.478157894875
163,12.730177719959265,0.4058453888603798,2030378.4489674235,328965.2569485083
164,12.125360019557709,0.39558136685406126,1909610.8360363038,235643.2682821414
165,3.3551407287299204,0.1756387227024051,233455.8824736494,33407.002498862435
166,3.4593668477022335,0.1757935837742568,187396.5224460369,33426.07853307559
167,12.576856989660211,0.38381923900812565,2863154.0204552254,391866.95098283474
168,3.3768596170409473,0.17018601804487882,223526.14201249072,35459.80745047947
169,3.23079098142482,0.16567336284879447,341837.53257074737,33953.321921014634
170,3.774389429694731,0.19310184423292037,180082.7851954874,30988.75247849459
171,15.217904722905736,0.512367943012681,5549626.132743303,568644.7782373903
173,3.8404007124579445,0.18137088630979112,221569.7934227062,34761.914735808816
174,3.455091609891244,0.17652887380323212,1909023.7681402995,37151.095982929415
175,13.03872071649449,0.45117577462765907,4877799.156070951,590317.3514189307
172,3.628203295403261,0.18003715785806967,194080.49936908984,34264.784752981315
177,3.9612506959338174,0.19429547862732524,394880.3878003939,40547.93020577308
178,12.27154929798112,0.38078272775468813,5407378.730389827,444675.36547782563
176,3.6778281853860495,0.18634622825876795,481847.01785164326,34624.66506760061
179,13.232181743595286,0.44560620276885676,3414479.8751777294,430809.9525940276
180,12.8044084132687,0.4277566490645959,3298343.677798636,400421.712750312
184,12.537879904000325,0.39442650123322515,1928995.2204967055,244834.6049549028
186,6.102593299228759,0.21657014940887367,277803.2659453395,35556.66179317571
189,3.6534768379796327,0.19021049761257114,202158.80088847628,39401.60406972688
183,3.7998365238935805,0.18433593123261802,207091.51733405553,36531.700183763634
185,3.3719340424471635,0.17399578067568094,224071.25965257047,36099.60823177841
197,6.0665822500425,0.2252504786164025,2078770.9052139914,295733.0243434741
190,13.570536375874376,0.48147147879725727,3700460.5962208803,471323.8562640458
194,4.12253157996749,0.19682157684464474,644624.697688376,48853.49977739434
200,13.036674734270527,0.4329106369785044,2077914.0593997848,290146.6437223845
192,4.542606563934929,0.20410718157089325,393218.4242871116,45473.34768082549
199,4.5456829273672765,0.1991547157061684,238310.27993238324,36778.489300139234
198,12.629449669072251,0.41198424708191783,3389110.7999778995,448614.94041782466
196,4.126829859849642,0.20067883914786608,241970.20494591031,35976.01211761777
191,3.4191763869301104,0.16838790276108073,538157.2240974966,40508.16217065907
193,3.8598529611170953,0.19031569760801648,311725.44263699604,44675.01877839616
181,4.093315244414351,0.1999090064684769,276726.90493289666,38121.43641612592
182,13.224796436333309,0.4565790462543721,4282904.715872864,864980.2498150455
188,3.541562592595854,0.17873983049964084,191165.39033645784,31434.673456232107
187,3.954485355695608,0.20153967168551437,179951.24038410673,31643.87504481549
195,13.015744466587979,0.449180670185106,3193599.8529200642,384506.4753243706
