Config ID,MASE,WQL,RMSE[mean],MAE
1,4.020219785498589,0.19868632335183148,219476.5405967545,33446.796677332844
3,3.3363395044834285,0.16698781610461422,211838.07001868947,38838.146922890315
4,3.6120216587372465,0.18077499878229453,289648.72235693276,39041.090533870316
5,12.776858307781415,0.4221517625142384,2219928.5524674696,303809.5611333251
6,11.348535111918045,0.3911097254560147,2995188.8786523575,288092.7381736197
7,4.0519900565889895,0.19242160500773337,197608.0498682508,31890.27856806402
8,13.265474567463366,0.44329264515858924,1746209.109054494,232493.04240801663
9,3.4979603337694107,0.17389800112720313,212411.3120350372,34322.562060563156
10,3.4829927487885675,0.17063560290107627,177045.77542358582,30309.284618152007
12,3.494913596259021,0.1693599921565891,224069.69832940627,39182.90482414787
11,3.5599326579063804,0.17261457693038515,198865.27349001344,32594.212449718136
13,12.844705521541657,0.418755798466625,2677510.9271053076,361689.9409026596
14,12.176890915061133,0.38310822339538575,2197398.9624919663,281522.6947689422
15,3.2744539335930773,0.171089385581815,205271.8838162608,33578.92620337651
16,3.3418778553533297,0.17186234568976644,198954.05928212343,31627.306789426595
17,11.382397568047239,0.380761211511872,2354770.6611921885,307096.10874220903
18,3.251952083421297,0.16189358252005218,409711.9886645957,37682.14384560387
19,3.2007326404839365,0.16310722060361288,350775.35020528914,35707.529384656074
20,3.925193705296612,0.18902099715964396,213016.88023119667,34959.43422321864
21,13.150364201475668,0.43677823001943666,1817554.8507221055,241508.84580306723
22,3.4992715866657615,0.17941188536343677,219107.84421616557,30433.677774335836
25,13.700374240283383,0.49065371729696944,3934271.842448962,507425.05496561195
24,3.4041643421871366,0.1738516431961915,459143.7110765846,33259.95142611248
23,3.3956402034823725,0.17425333016720637,191115.25104331342,32103.05186221374
28,13.249489811329171,0.4409982990008737,9400596.827959923,1667641.0604047438
27,4.086684536423304,0.19738140624515677,337281.05949353357,39101.90085661352
26,3.486382169680443,0.17533328627310288,199667.56223820845,30474.981439290885
29,13.218489718173698,0.4437221541184987,3544476.5056134164,453706.4670596667
30,13.08623312658185,0.43919990878618237,2037508.8978355988,309010.4642479549
31,4.542831181334317,0.19864672910615558,214040.65216959597,34181.72280194194
32,13.620528333649354,0.48477185870795814,9774887.896606699,1852584.5794017916
34,12.24441855369899,0.3992565858489883,1189533.9892365693,151633.08250622873
33,3.825954589799772,0.1830193770708503,256775.56060185225,33496.63593543458
36,12.215422217462818,0.38386546162506624,2987378.6464706007,343913.9969039854
35,3.2545814932621,0.17055831955221573,216382.98333240987,37410.649786245354
37,4.331216619984368,0.20228875002401137,547201.3368972138,68023.0647075225
38,3.4353671710581946,0.17887068748989693,280947.5499872356,34363.54107146049
39,3.5579118752271968,0.18343704725926332,193200.42128773496,34661.65305576094
40,13.601227236929093,0.45796677484813025,4525021.972466185,853423.9764612748
44,4.037522842573016,0.1932198189933866,413666.0318624488,43757.16751621642
42,4.2346813366097615,0.196468974903789,182012.82092459316,31801.335249432068
46,3.8208443739643516,0.1938272197405505,251637.57477000298,37388.40410554421
45,13.536868107569543,0.46880122717492473,3067494.922187489,364784.53960941633
41,3.413870729847909,0.16753422203954418,221811.86749636583,38549.46639013506
43,3.748599345831513,0.19377231958766597,179046.59644953962,31906.711399048967
47,7.390325165546291,0.2492546434503652,788774.4378922244,55406.293578062054
48,13.024723671259473,0.4226706312703715,3022796.2582610836,401503.61662876466
50,13.123090794679305,0.42817644798113946,1751552.0048098594,243110.64532391896
49,4.0078809789212935,0.1904748238495019,257830.05510127603,36777.530331257425
2,3.854681350869337,0.19014189442512552,214778.10733283922,39801.59408056675
