Config ID,MASE,WQL,RMSE[mean],MAE
52,3.8755181489382555,0.18812388622799783,394430.0346153514,45220.89037850532
51,4.0750598790941766,0.19402327335005928,186319.85082574026,33338.34796000076
53,3.421327784468764,0.1662955446263313,328759.4042988287,41101.30757758954
54,3.7479317317963177,0.18248254333820396,197242.44893409888,32146.697128722477
55,12.391236840845508,0.39870831976881194,3003535.780245117,426390.01812467206
56, 12.3224, 0.3891, 2085801.3390, 261234.3610
57,4.231022780298498,0.19632750808971158,669166.0101983683,73525.50618397257
59,3.40942081673879,0.1712686843121465,178289.62233730263,30128.09819411056
58,13.516518751305833,0.4805837534584185,3057557.510377216,381619.6799532455
60,3.4049549109707273,0.17117674412203007,191134.76488301417,29813.05538420302
61,3.8138502299023185,0.1742433153951982,221231.94857755912,33568.85624445277
63,12.060528999768296,0.40226142619363725,4198398.74947498,463095.25217286084
64,12.136605512577907,0.37488247712149986,2186908.287570908,277169.00496842363
62,3.569231204699641,0.16955022588565172,205926.31898628554,34886.54563921134
66,3.3925476189873933,0.17052477015368572,232056.02168280445,31922.69883766734
65,3.353903458792241,0.17067450804064382,371625.04537494306,43685.234091925944
67,11.95976204787868,0.3636365841566289,2323900.6128294505,288867.0368627057
69,3.350906641177497,0.1679213942801503,432835.031163121,37282.18235138335
68,3.3098346953842106,0.1656132629124384,3532549.9529727674,37806.43463474568
70,3.689430239967077,0.18935534966015494,201357.0375920322,38939.20020575057
71,12.07124249626231,0.4462617223589675,2758287.56383065,317589.4757064618
74,3.5517001930772585,0.17505187206394265,208728.1553243765,38648.72103798586
75,12.665240995285567,0.4198109095354471,1687878.9447358905,214949.26392042276
73,3.502530232944819,0.17523232133047892,191997.40386575466,30126.668723846422
76,3.5367336831716005,0.17710388303598504,191332.79847583448,30799.90135131132
77,4.157787617532429,0.19684320009401113,490044.70655850455,61637.02740623737
78,12.492971119917103,0.39341715025514457,4351410.164839448,697649.8518601394
79,13.193289168753571,0.4518235853290584,3512307.7928292844,436795.900984735
80,12.373994734428756,0.4073092298990201,2924890.4611129668,389439.01518472336
81,4.270343309955459,0.1962482031109168,235847.58625700395,49503.62485118937
83,3.9168027245715353,0.18563450032998888,191578.13886805455,33058.23562567646
84,10.349270002767105,0.3383214649690643,1185046.444343109,142475.29856527687
82,13.004031572241146,0.45109769704617647,3460273.223224661,421497.7360702966
87,4.072295485151243,0.1966702879339793,371845.02289633773,40497.33462348165
86,12.016705458458192,0.39038152584462227,2221808.6070215832,291489.076638852
88,3.374328030360538,0.17288040338014984,195941.13135716278,30305.156654628274
85,3.3496877311763003,0.172108338874448,2653728.488364884,29286.760531594744
89,3.649879830531901,0.18431605015349678,277299.7735323196,43387.5193450374
90,13.500742973192338,0.46270890255126507,2724274.779504763,354075.21582808555
91,3.500912709678472,0.16805816212284957,203779.07659104955,33629.352711845255
92,4.2652400242990085,0.19651373312873502,371532.490455808,63362.05122228235
93,3.8991803353614864,0.18862921414145128,238631.47974705452,33809.78544837565
94,3.8567165610209537,0.18853614896370754,367697.794338571,39383.75402652303
95,12.781074752474584,0.4286387890917106,3787025.3885357142,457829.3006972104
96,3.8199096272437987,0.18984578652595388,466305.13653936714,36171.47807598522
97,11.97022868936779,0.354907314629455,3319129.643512406,235305.7738684328
98,12.478406966917705,0.3972126148069897,5670681.231786672,421947.94303970854
99,4.135883401346688,0.18657658911802527,240404.7694952561,34221.435436502485
100,12.524836342571811,0.4361755303457792,3340738.5877037058,432022.20370314206
72, 3.7336, 0.1789, 237862.7691, 37015.7838
